Date,CL Brent Price,CL WTI Price,Federal Fund Rate,ACTUAL_RELEASE_gdp_growth,CPI_growth,PCE_growth,NG Price,Unemployment Rate,NFP,Stock,Per End,P/E,P/B,D/E,PEG,Reported,Total Assets,Total Liabilities,Total Shareholders' Equity,Book Value per Share,ST Debt & Curr. Portion LT Debt,Long-Term Debt,Total Equity,Revenue,Operating Expenses,Net Income,Net Operating Cash Flow,Net Investing Cash Flow
MAR '16,39.6,38.34,0.36,1.1,0.3,0.14,1.959,4.9,143666,VNOM,MAR '16,-643.5802469135803,9.142277905606376,0.09678753376565098,-625.1922398589066,-0.081,498.514,43.91,454.604,5.70208,1,43,454.604,14.086,13.036000000000001,-23.335,15.886,-2.082
MAR '16,39.6,38.34,0.36,1.1,0.3,0.14,1.959,4.9,143666,WFRD,MAR '16,-172.55102040816325,0.006856926123361705,1.5149173642412535,,-0.294,14516,9857,4591,7398.35884,1212,5846,4659,1585,2157,-498,-205,-14
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,APA,DEC '15,-599.8412698412699,1.8110941136326169,0.91854583772392,-738.8473071848387,-0.063,25500,16010,7888,20.86584,1,8716,9490,1254,3605,-4642,174,-263
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,BKR,DEC '15,-175.91549295774647,1.0046871996093867,0.24667317787815896,,-0.213,24080,7698,16298,37.29519,151,3890,16382,3394,3654,-1031,531,-192
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,CHRD,DEC '15,1102.857142857143,2.3145941155342244,0.9927746748862392,,0.035,5649.375,3330.033,2319.342,16.67679,0,2302.584,2319.342,182.067,235.208,3.968,79.478,-28.79
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,EXE,DEC '15,-180.37383177570095,-0.1385584962741764,4.4726741760534,,-0.214,17314,14917,2138,-278.5827,381,10340,2397,2365,2779,-2185,-329,-598
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,FANG,DEC '15,302.1774193548387,1.3341802962898608,0.23494847966285012,-266.803475422427,0.124,2758.412,649.439,1875.972,28.08466,0,495.5,2108.973,114.323,85.09400000000001,-187.409,76.897,-107.186
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,GPRE,DEC '15,-392.55555555555554,1.6778627078035098,0.6920093564665678,125.71510560146923,-0.09,1985.377,1026.468,797.83,21.05655,231.435,432.139,958.909,740.59,755.4699999999999,-3.589,36.209,-135.428
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,PTEN,DEC '15,-99.60880195599023,2.3409999069116387,0.33383688690660496,-769.5583247890208,-0.409,4533.317,1972.186,2561.131,17.40282,63.75,791.25,2561.131,338.566,433.87199999999996,-58.072,193.398,-130.662
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,VNOM,DEC '15,363.7864077669903,6.033262647389853,0.07169631460746773,-839.5070948469008,0.103,529.731,34.587,495.144,6.21057,1,34.5,495.144,19.918,12.709,4.937,17.859,-11.687
DEC '15,37.28,37.04,0.24,1.4,-0.1,0.07,2.337,5.03,143083,WFRD,DEC '15,-50.85080147965475,0.005175266485878529,1.7092783505154638,,-0.811,14787,10422,4304,7968.67178,1582,5879,4365,2012,2814,-1208,323,-125
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,APA,SEP '15,-566.3218390804599,1.89876686133491,0.7331272970263949,-1862.9007864488808,-0.087,27812,15840,9809,25.94842,0,8777,11972,1606,1818,-4126,711,-927
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,BKR,SEP '15,-215.43778801843317,1.17072765168561,0.23147672093687519,,-0.217,25416,7911,17414,39.93243,156,3896,17505,3786,3907,-159,428,-300
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,CHRD,SEP '15,656.1842105263157,3.003918285230685,1.0305341197723126,,0.076,5725.108,3415.626,2309.482,16.60165,0,2380,2309.482,197.235,222.935,27.055,50.451,-75.858
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,EXE,SEP '15,-531.0752688172043,0.13429867405143506,2.5508139023317202,,-0.093,21286,16740,4282,367.76238,893,10703,4546,3149,3331,-4652,318,-536
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,FANG,SEP '15,124.0547263681592,1.616484446158783,0.21356323043865627,314.0750612019268,0.402,2991.554,701.834,2056.411,30.8509,0,489,2289.72,111.946,91.54199999999999,-156.781,139.818,-107.899
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,GPRE,SEP '15,299.625,2.2429339859706676,0.6668386206612505,199.75,0.16,1880.869,909.679,809.882,21.37379,204.231,443.396,971.19,748.379,764.9459999999999,6.179,-39.154,-15.774
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,PTEN,SEP '15,45970.0,2.5715065660961653,0.3287602091447027,113592.53623188409,0.001,4678.166,2047.069,2631.097,17.87668,50,815,2631.097,422.251,514.249,-223.619,165.378,-139.395
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,VNOM,SEP '15,623.375,7.870337491813238,0.059384773744012034,8727.250000000004,0.08,536.284,31.104,505.18,6.33645,1,29,505.18,18.777,13.641,6.355,15.8,-32.297
SEP '15,48.37,45.09,0.14,2,-0.2,0.14,2.524,5.1,142265,WFRD,SEP '15,-518.1609195402299,0.004283671524449,1.3388946819603753,,-0.087,16799,11045,5684,10523.68272,1684,6020,5754,2237,2613,-170,134,-143
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,APA,JUN '15,100.64794816414687,1.1331869106698547,0.5449732469726838,280.594279730349,0.463,35312,17557,15544,41.12296,0,9676,17755,1991,1793,-980,1132,4391
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,BKR,JUN '15,-156.2908011869436,1.2972775398080958,0.22717311906501095,,-0.337,26018,8221,17697,40.60041,139,3904,17797,3968,4230,-188,581,-176
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,CHRD,JUN '15,115.39440203562341,2.771596604656649,1.034286487255658,,0.393,5783.932,3507,2276.932,16.36241,0,2355,2276.932,230.046,216.04200000000003,-53.23,141.525,-123.818
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,EXE,JUN '15,279.4968553459119,0.02500407821354436,1.1298447720394416,,0.159,28598,18355,8958,1777.31007,889,10684,10243,3076,3145,-4108,314,-1040
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,FANG,JUN '15,108.39024390243902,1.4077622693735996,0.32001868409921647,-799.9200000000002,0.41,3171.458,927.839,2010.088,31.56783,0,718,2243.619,119.063,94.741,-212.287,100.643,-526.41
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,GPRE,JUN '15,244.57894736842104,2.1924878863510906,0.8082563090534963,-289.7095864661654,0.19,1726.228,919.015,807.213,21.1951,208.88,443.555,807.213,746.642,723.365,7.792,61.011,-17.333
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,PTEN,JUN '15,-378.8,2.4302203416884667,0.3042176950445116,-1493.240579710145,-0.125,5049.528,2181.516,2868.012,19.48383,42.5,830,2868.012,472.761,515.639,-18.777,235.676,-217.266
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,VNOM,JUN '15,444.4,6.875138268560475,0.0019406736078092708,-1135.6888888888889,0.1,516.39,1.105,515.285,6.46387,1,0,515.285,19.619,12.780000000000001,8.045,15.62,-0.008
JUN '15,63.59,59.47,0.13,3.9,0.3,0.12,2.832,5.43,141695,WFRD,JUN '15,-430.1818181818182,0.004119736000143268,1.252441171762446,,-0.11,17634,11387,6172,11486.1729,1556,6268,6247,2390,2859,-489,291,-170
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,APA,MAR '15,-145.91928251121075,1.1564664654045402,0.524375133518479,272.16919465257183,-0.446,48650,25245,21211,56.27487,2598,9675,23405,1806,1983,-4651,650,-2118
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,BKR,MAR '15,-137.28915662650604,1.6684688668394925,0.22637190866968124,,-0.498,26926,9013,17812,40.97769,149,3906,17913,4594,5044,-589,256,-237
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,CHRD,MAR '15,282.9411764705883,4.033639619996885,1.017534726330486,,0.238,5916.937,3592.692,2324.245,16.6946,0,2365,2324.245,180.387,230.94500000000002,-18.041,88.361,-250.682
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,EXE,MAR '15,962.0,0.02230515879866985,0.8027551659361303,,0.07,34373,20000,13078,3019.03253,885,10653,14373,2599,2830,-3739,423,-1472
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,FANG,MAR '15,176.282722513089,2.1101502173761815,0.28895539227891864,-3133.0247501189865,0.382,3092.481,975.964,1883.101,31.91242,0,611.579,2116.517,101.401,99.805,5.849,99.143,-153.555
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,GPRE,MAR '15,-742.1111111111112,3.1954751421314236,0.8827790798682248,-69.31807081807084,-0.09,1750.655,957.486,793.169,20.90143,301.57,398.623,793.169,725.654,751.716,-3.318,-47.84,-14.666
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,PTEN,MAR '15,584.1880341880341,3.4533387495427545,0.303601332809851,-56.28389698157138,0.117,5230.907,2332.369,2898.538,19.79244,35,845,2898.538,657.699,641.309,9.039,404.985,-235.639
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,VNOM,MAR '15,1084.6666666666667,9.948225813108484,0.001917747796987218,1766.4571428571433,0.06,522.146,0.701,521.445,6.54187,1,0,521.445,16.545,13.332999999999998,5.082,14.553,0.085
MAR '15,55.11,47.6,0.11,-0.2,0.3,0.15,2.64,5.53,140925,WFRD,MAR '15,-1614.2857142857142,0.005572792228402924,1.187026371627766,,-0.042,18223,11625,6529,12166.25297,1554,6278,6598,2794,3146,-118,-42,-221
DEC '14,57.33,53.27,0.12,2.2,-0.3,0.07,2.889,5.7,140366,APA,DEC '14,73.21995464852607,0.9374517338647398,0.39965170416177986,-40.99667579063183,0.882,55952,27815,25937,68.88888,0,11245,28137,2648,2180,-3742,1933,-1937
DEC '14,57.33,53.27,0.12,2.2,-0.3,0.07,2.889,5.7,140366,CHRD,DEC '14,1059.84375,3.6714200812551354,1.4420758200738022,,0.064,5938.412,4066.111,1872.301,18.47514,0,2700,1872.301,299.672,236.02800000000002,176.504,199.024,-370.338
DEC '14,57.33,53.27,0.12,2.2,-0.3,0.07,2.889,5.7,140366,EXE,DEC '14,1474.5652173913043,0.016253763640083924,0.6352650370777259,,0.046,40751,22546,16903,4173.1873,381,11184,18205,4001,3990,629,829,3392
DEC '14,57.33,53.27,0.12,2.2,-0.3,0.07,2.889,5.7,140366,FANG,DEC '14,139.14583333333334,2.1699014301401554,0.3392583062875369,-464.93038922155694,0.48,3095.481,1110.268,1751.011,30.7802,0,673.5,1985.213,131.583,99.964,98.674,104.894,-192.916
DEC '14,57.33,53.27,0.12,2.2,-0.3,0.07,2.889,5.7,140366,GPRE,DEC '14,62.90654205607476,3.1744489635761344,0.843679031511733,-65.203880863708,1.07,1828.557,1031.108,797.449,21.20368,273.351,399.44,797.449,829.939,779.732,42.237,10.195,-6.993
DEC '14,57.33,53.27,0.12,2.2,-0.3,0.07,2.889,5.7,140366,PTEN,DEC '14,157.89838337182448,3.445646526156323,0.3391481204896397,-167.7246776159938,0.433,5394.011,2488.201,2905.81,19.84243,12.5,973,2905.81,901.219,905.4691,57.583,162.393,-444.117
DEC '14,57.33,53.27,0.12,2.2,-0.3,0.07,2.889,5.7,140366,VNOM,DEC '14,477.07142857142856,9.944419050284903,0.0018679333745523965,-915.6693548387098,0.14,537.402,2.051,535.351,6.71633,1,0,535.351,21.898,11.575,10.803,22.68,-0.001
DEC '14,57.33,53.27,0.12,2.2,-0.3,0.07,2.889,5.7,140366,WFRD,DEC '14,-666.4356435643564,0.005191405973632927,1.0699559220816153,,-0.101,18889,11856,6958,12965.65908,727,6798,7033,3727,4150,-475,584,580
SEP '14,94.67,91.16,0.09,5,0,0.13,4.121,6.07,139564,APA,SEP '14,59.02973395931142,0.9224207921276324,0.3311101679500394,-130.29848771879907,1.278,60990,28004,30818,81.7848,20,10902,32986,3468,2262,-1330,1896,-3154
SEP '14,94.67,91.16,0.09,5,0,0.13,4.121,6.07,139564,CHRD,SEP '14,135.17304189435336,4.449355529947561,1.5087980677917765,,0.549,5457.475,3767.388,1690.087,16.67882,0,2550,1690.087,368.659,222.49099999999999,121.587,187.238,-395.062
SEP '14,94.67,91.16,0.09,5,0,0.13,4.121,6.07,139564,EXE,SEP '14,-279.85185185185185,0.018903934704648677,0.6591798536668368,,-0.27,40518,22887,16320,3997.05147,0,11622,17631,5139,4512,662,1162,-1158
SEP '14,94.67,91.16,0.09,5,0,0.13,4.121,6.07,139564,FANG,SEP '14,120.66666666666666,2.5468836282503995,0.3128569352958831,-1261.8870056497192,0.615,2820.555,934.709,1651.528,29.13757,0,590,1885.846,139.127,82.10600000000001,43.739,92.289,-765.436
SEP '14,94.67,91.16,0.09,5,0,0.13,4.121,6.07,139564,GPRE,SEP '14,73.04854368932038,3.659137972456281,0.7959914397843136,8738.432038834982,1.03,1703.58,930.235,773.345,20.56222,161.944,453.632,773.345,837.978,717.649,41.749,34.11,-15.49
SEP '14,94.67,91.16,0.09,5,0,0.13,4.121,6.07,139564,PTEN,SEP '14,161.25827814569536,3.7404281138872033,0.23955572031082792,2591.2537108928964,0.453,4968.349,2108.889,2859.46,19.52985,10,675,2859.46,845.628,758.0029999999999,15.816,206.154,-278.245
SEP '14,94.67,91.16,0.09,5,0,0.13,4.121,6.07,139564,VNOM,SEP '14,530.0714285714284,10.881933731795012,0.001839862083938188,-1743.1195054945044,0.14,545.308,1.789,543.519,6.81956,1,0,543.519,22.767,12.257000000000001,10.869,15.569,-91.539
SEP '14,94.67,91.16,0.09,5,0,0.13,4.121,6.07,139564,WFRD,SEP '14,232.29559748427673,0.0050416146730105135,1.0978342986653236,,0.318,20727,12785,7863,14652.05193,1715,7004,7942,3877,3889,77,350,372
JUN '14,112.36,105.37,0.1,4.6,0.1,0.11,4.461,6.2,138833,APA,JUN '14,68.62299465240642,1.198293115148895,0.27728419121861747,-436.74014426066407,1.496,61171,26279,32755,85.67186,1,9674,34892,3708,2166,505,2339,-1764
JUN '14,112.36,105.37,0.1,4.6,0.1,0.11,4.461,6.2,138833,CHRD,JUN '14,138.41225626740948,6.427312131438468,1.470565669069017,,0.718,5036.979,3472.955,1564.024,15.46214,0,2300,1564.024,372.378,195.68900000000002,38.833,277.987,-346.953
JUN '14,112.36,105.37,0.1,4.6,0.1,0.11,4.461,6.2,138833,EXE,JUN '14,276.10497237569064,0.025243204638542783,0.6318690313778991,,0.362,41127,22802,16202,3959.48143,0,11579,18325,5365,4580,191,1352,-781
JUN '14,112.36,105.37,0.1,4.6,0.1,0.11,4.461,6.2,138833,FANG,JUN '14,142.17453505007154,4.528889328400073,0.39605952710811865,-1432.199360430866,0.699,2047.394,795.057,1114.901,21.94357,0,496,1252.337,127.004,67.746,27.753,88.24,-124.461
JUN '14,112.36,105.37,0.1,4.6,0.1,0.11,4.461,6.2,138833,GPRE,JUN '14,123.5609756097561,5.380509619015099,0.8930709137843776,-2694.166489925774,0.82,1625.891,918.525,707.366,18.83093,169.815,461.913,707.366,967.655,830.917,32.314,100.147,-41.347
JUN '14,112.36,105.37,0.1,4.6,0.1,0.11,4.461,6.2,138833,PTEN,JUN '14,288.2022471910112,5.2657591700424495,0.24144460786586144,619.2453689644699,0.356,4908.367,2060.923,2847.444,19.48437,10,677.5,2847.444,757.276,691.891,53.724,180.682,-309.265
JUN '14,112.36,105.37,0.1,4.6,0.1,0.11,4.461,6.2,138833,VNOM,JUN '14,9857.0,17.200672182096433,0.002290053610155014,,0.01,450.692,14.021,436.671,5.73059,1,0,436.671,17.249,,4.109,7.521,1.603
JUN '14,112.36,105.37,0.1,4.6,0.1,0.11,4.461,6.2,138833,WFRD,JUN '14,432.97071129707115,0.00695256707793952,1.170807453416149,,0.239,21813,13763,7977,14883.71113,2404,7021,8050,3711,3814,-145,435,-348
MAR '14,107.76,101.58,0.08,-2.9,0.2,0.15,4.371,6.67,137987,APA,MAR '14,49.48285553681844,1.037954125564033,0.27498081132558205,2271.969967076216,1.779,61121,25944,33082,84.81107,0,9673,35177,3647,2155,753,2293,-1949
MAR '14,107.76,101.58,0.08,-2.9,0.2,0.15,4.371,6.67,137987,CHRD,MAR '14,138.47133757961782,5.788530907333581,1.4868597128123886,,0.628,4792.084,3272.102,1519.982,15.02281,0,2260,1519.982,349.519,194.78700000000003,169.953,208.267,34.901
MAR '14,107.76,101.58,0.08,-2.9,0.2,0.15,4.371,6.67,137987,EXE,MAR '14,151.0499139414802,0.02191615653665751,0.703523299236889,,0.581,42605,24128,16341,4004.35176,316,12683,18477,5565,4352,417,1291,-999
MAR '14,107.76,101.58,0.08,-2.9,0.2,0.15,4.371,6.67,137987,FANG,MAR '14,192.87912087912088,4.108785431602722,0.5420584739807315,839.3255494505494,0.455,1936.897,853.988,1082.909,21.35911,0,587,1082.909,98.004,54.498000000000005,23.589,71.466,-399.184
MAR '14,107.76,101.58,0.08,-2.9,0.2,0.15,4.371,6.67,137987,GPRE,MAR '14,84.45192307692307,5.514957509145549,1.07846721454565,272.95431678026625,1.04,1512.369,916.617,595.752,15.92578,263.068,379.431,595.752,822.035,681.5249999999999,43.203,77.098,-14.765
MAR '14,107.76,101.58,0.08,-2.9,0.2,0.15,4.371,6.67,137987,PTEN,MAR '14,379.13793103448273,4.562560137768982,0.24734108335394508,1147.0122217372325,0.232,4812.895,2023.225,2789.67,19.27865,10,680,2789.67,678.168,639.809,34.469,179.497,-163.782
MAR '14,107.76,101.58,0.08,-2.9,0.2,0.15,4.371,6.67,137987,WFRD,MAR '14,681.860465116279,0.005908625278445645,1.170743946807176,,0.129,21830,13859,7927,14886.71152,2293,7039,7971,3596,3884,-41,-406,-274
DEC '13,110.8,98.42,0.09,2.6,0.3,0.11,4.23,6.93,137367,APA,DEC '13,83.98340248962656,0.9594495111026415,0.2747718475404741,-765.6062701705855,0.964,61637,26244,33396,84.38172,53,9672,35393,3598,2202,174,2477,166
DEC '13,110.8,98.42,0.09,2.6,0.3,0.11,4.23,6.93,137367,CHRD,DEC '13,157.06994328922494,6.204533812431769,1.8802208892669086,,0.529,4711.924,3363.375,1348.549,13.39182,0,2535.57,1348.549,333.615,209.372,54.49,125.743,-683.53
DEC '13,110.8,98.42,0.09,2.6,0.3,0.11,4.23,6.93,137367,EXE,DEC '13,324.4715447154471,0.020496278165277635,0.7120727673649394,,0.246,41782,23642,15995,3894.36557,0,12917,18140,4560,4121,-112,1053,-920
DEC '13,110.8,98.42,0.09,2.6,0.3,0.11,4.23,6.93,137367,FANG,DEC '13,211.23115577889445,4.6836515657390905,0.5440303900106559,594.6301714049696,0.398,1521.614,676.073,845.541,17.94967,0,460,845.541,75.908,42.005,20.124,64.13,-109.968
DEC '13,110.8,98.42,0.09,2.6,0.3,0.11,4.23,6.93,137367,GPRE,DEC '13,118.58006042296071,4.390802694666378,1.3480667744857506,141.68448480336565,0.662,1532.045,986.687,545.358,17.87828,254.433,480.746,545.358,753.772,671.9240000000001,25.461,-13.76,-116.539
DEC '13,110.8,98.42,0.09,2.6,0.3,0.11,4.23,6.93,137367,PTEN,DEC '13,293.8235294117647,4.182151756849111,0.2512702299748512,3836.9896193771683,0.272,4687.127,1931.13,2755.997,19.10978,10,682.5,2755.997,658.772,644.9240000000001,16.392,232.171,-177.073
DEC '13,110.8,98.42,0.09,2.6,0.3,0.11,4.23,6.93,137367,WFRD,DEC '13,1510.7272727272727,0.005413727577485799,1.0638790686334267,,0.055,21977,13774,8162,15348.02016,1666,7061,8203,3738,4380,-271,662,47
SEP '13,108.37,102.33,0.08,4.1,0,0.12,3.56,7.23,136819,APA,SEP '13,34.02073732718894,1.0849662428411395,0.33125132652133044,-204.59693420378906,2.604,60239,27258,32981,81.65231,57,10868,32981,4286,2526,435,1978,1030
SEP '13,108.37,102.33,0.08,4.1,0,0.12,3.56,7.23,136819,CHRD,SEP '13,108.79458794587947,8.491759776804487,2.418335078770092,,0.813,4083.383,3107.505,975.878,10.41598,0,2360,975.878,305.498,144.485,54.499,178.874,-1355.255
SEP '13,108.37,102.33,0.08,4.1,0,0.12,3.56,7.23,136819,EXE,SEP '13,205.69767441860466,0.022399615698061953,0.7045454545454546,,0.43,42288,23940,16196,3948.72846,0,12927,18348,5373,4473,199,1356,-472
SEP '13,108.37,102.33,0.08,4.1,0,0.12,3.56,7.23,136819,FANG,SEP '13,256.6761363636364,5.162417599872924,0.547100753641222,1317.8595658073261,0.352,1465.896,642.958,822.938,17.50149,0.145,450.085,822.938,57.791,30.488999999999997,14.596,41.849,-691.497
SEP '13,108.37,102.33,0.08,4.1,0,0.12,3.56,7.23,136819,GPRE,SEP '13,324.46428571428567,5.256768704491485,1.2397214091974806,338.7788865546218,0.28,1383.132,861.076,522.056,17.28248,159.278,487.926,522.056,757.939,759.879,9.41,51.312,-9.989
SEP '13,108.37,102.33,0.08,4.1,0,0.12,3.56,7.23,136819,PTEN,SEP '13,402.5560538116592,4.71940639677501,0.25329142180310693,-1998.40326713645,0.223,4677.522,1933.647,2743.875,19.02146,10,685,2743.875,730.907,627.1540000000001,73.612,273.357,-146.997
SEP '13,108.37,102.33,0.08,4.1,0,0.12,3.56,7.23,136819,WFRD,SEP '13,394.5414847161572,0.006161670038969933,1.0832070854212796,,0.229,22937,14356,8540,14663.23244,2230,7065,8581,3820,4001,22,326,-361
